id,text
2248,"These settings are set as defaults when the firmware is loaded (except BATT_AMP_PERVLT which needs to be changed from the default value). However, if they are ever lost, you can manually set the parameters:"
2249,Enable Battery monitor.
2250,BATT_VOLT_PIN 12
2251,BATT_CURR_PIN 11
2252,BATT_VOLT_MULT 11.08836
2253,BATT_AMP_PERVLT 30
2254,This board does not include a GPS or compass so an external GPS/compass should be connected as shown below in order for autonomous modes to function.
2255,Firmware for this board can be found here in  sub-folders labeled “AtomRCF405NAVI”.
2256,The BETAFPV F4 1S 12A AIO V3 is a small autopilot for 1-2S tiny whoop quadcopter applications with integrated 12A(25A peak) ESC and ELRS receiver.
2257,the above image and some content courtesy of BETAFPV
2258,this firmware only applies to the F405 variant of the autopilot.
2259,16MByte flash for logging
2260,"ICM-42688P IMU (accel, gyro)"
2261,BMP-280 barometer
2262,Voltage & 234A current sensor
2263,1S - 2S Lipo input voltage with voltage monitoring
2264,"5V, 2A BEC for internal and peripherals including air unit power"
2265,4 Motor outputs
2266,SBUS input with inversion for optional use instead of internal ELRS RX
2267,"3x UARTs/serial for GPS and other peripherals, 4th UART internally tied to ELRS board"
2268,USB-C port on remote dongle
2269,20.5 x 20.5 mounting holes
2270,4.68g
2271,BETAFPV
2272,SERIAL1 -> USART1 (GPS) (DMA capable)
2273,SERIAL3 -> UART3 (Internally connected to ELRS module)
2274,SERIAL4 -> UART4 (DJI)
2275,"SERIAL6 -> UART6 (RX pin only USER/SBUS alternate) (via inverter from SBUS pin, DMA capable)"
2276,Internally connected to integrated 4in1 ESC with BlueJay firmware. Bi-Directional DShot capable and are configured as such by default.
2277,"for users migrating from BetaflightX quads, the first four outputs M1-M4 have been configured for use with existing motor wiring using these default parameters:"
2278,FRAME_CLASS = 1 (Quad)
2279,FRAME_TYPE = 12 (BetaFlightX)
2280,UART3 is tied internally to a 2.4GHz ELRS receiver module and defaulted to that protocol.
2281,"There is a pin provided for SBUS input also, but the SERIAL3_PROTOCOL would have to be changed to something other than “23”, and the SERIAL6_PROTOCOL set to “23”, instead."
2282,UART1 is configured by default for GPS but can be re-tasked for RC input for CRSF.etc. by changing its SERIAL1_PROTOCOL to “23”. You can also have more than one receiver in the system at a time (usually used for long range hand-offs to a remote TX). See Multiple Radio Control Receivers for details.
2283,The BETAFPV F4 1S 12A AIO V3  supports DJI HD air units with telemetry using UART4 RX/TX. See MSP OSD for more info.
2284,BATT_VOLT_MULT 11.0
2285,BATT_AMP_PERVLT 70.8
2286,"This board does not include a GPS so an external GPS can be connected to allow operation of position holding/tracking modes (ie LOITER,etc.)."
2287,"since a compass cannot be attached, yaw information can only be determined with a GPS attached and using ArduPilot’s internal GSF yaw estimator. This yaw estimator is particularly sensitive to vibration and could result in erratic operation, or even a crash, if vibration is moderate or severe. Therefore, using positioning modes is not recommended."
2288,This board does not come with ArduPilot firmware pre-installed. Use instructions here to load ARduPilot the first time Loading Firmware onto boards without existing ArduPilot firmware.
2289,Firmware for this board can be found here in  sub-folders labeled “BETAFPV-F405”.
2290,The BrainFPV RADIX 2 HD is a flight controller primarily intended for First Person View (FPV) applications that use a HD (digital) FPV system.
2291,STM32H750 ARM (480MHz)
2292,16MB external program flash loaded from SD card on boot
2293,Voltage sensor (up to 12S)
2294,2S - 8S Lipo input voltage
2295,"9V, 2A BEC for powering Video Transmitter"
2296,"5V, 1.5A BEC for internal and peripherals"
2297,8x PWM outputs Bir-Directional DShot capable
2298,CAN Bus port
2299,7x UARTs/serial for GPS and other peripherals. UART6 RX and TX can be re-tasked as the 9th and 10th PWM outputs
2300,"I2C port for external compass, airspeed, etc."
2301,"microSDCard for program firmward, logging, etc."
2302,Analog Current sense input
2303,Buzzer output
2304,Analog RSSI Input
2305,37mm x 37mm (30.5mm hole spacing)
2306,7g
2307,brainFPV
2308,brainFPV RADIX2 HD User Manual
2309,Refer to the User Manual link above for how to use the “PWR:VBAT” jumper.
2310,"SERIAL1 -> UART1 (DMA-enabled, MSP DisplayPort OSD on DJI Connector)"
2311,"SERIAL2 -> UART2 (DMA-enabled, GPS)"
2312,"SERIAL3 -> UART3 (DMA-enabled, RCin)"
2313,SERIAL4 -> UART4 (RX on ESC connector for ESC Telemetry)
2314,SERIAL5 -> UART5 (spare)
2315,"SERIAL6 -> UART6 (spare, PWM 9 and 10 by default, use BRD_ALT_CONFIG = 1 for UART)"
2316,SERIAL7 -> UART7 (RX pin only on DJI Connector)
2317,The RC receiver 5 V pad next to RX3 (“+”) is also powered from USB for easy and safe configuration without having to connect the main battery.
2318,"The RX3 pin, can be used for all ArduPilot supported single wire receiver protocols, except CRSF/ELRS and SRXL2 which require a true UART connection. However, FPort, when connected in this manner, will only provide RC without telemetry."
2319,"To allow CRSF and embedded telemetry available in Fport, CRSF, and SRXL2 receivers, use the TX3 pin also."
2320,SBUS needs no special configuration.
2321,FPort requires connection to TX3 and SERIAL3_OPTIONS be set to “7”.
2322,"CRSF also requires a TX3 connection, in addition to RX3, and automatically provides telemetry. Set SERIAL3_OPTIONS to “0”."
2323,SRXL2 requires a connection to Tx6 and automatically provides telemetry.  Set SERIAL3_OPTIONS to “4”.
2324,RX6 can be configured for RCin coming from DJI air units by setting SERIAL3_PROTOCOL to something other than “23” and setting SERIAL7_PROTOCOL to “23”.
2325,"The RADIX 2 HD has a total of 10 PWM outputs. All support PWM and DShot. The first 8 outputs salso upport BDSHOT and are on the two 4-in-1 ESC connectors. The PWM outputs are in groups of 2 channels each, all channels in the same group need to use the same configuration / rate."
2326,PWM 1-2 Group 1
2327,PWM 3-4 Group 2
2328,PWM 5-6 Group 3
2329,PWM 7-8 Group 4
2330,PWM 9-10 Group 5 (These are output on the TX6 and RX6 pads by default and can also be reconfigured for use as SERIAL6 instead using BRD_ALT_CONFIG = 1 )
2331,The RADIX 2 HD has 3 analog inputs:
2332,"ADC Pin 10 -> Battery Voltage (VBAT pin, builtin 1:17.6 voltage divider)"
2333,"ADC Pin 3  -> Battery Current Sensor, 3.3V max (CUR pin)"
2334,"ADC Pin 11 -> RSSI voltage monitoring, 3.3V max (RSSI pad)"
2335,"The 9V output supply can be turned off by using the RELAY function in ArduPilot. By default it is turned on, but turn it off:"
2336,"or example, use RC Channel 10 to control the supply switch using Relay 2:"
2337,RELAY2_PIN  = “81”
2338,A low on the switch will turn off the supply to the 9V pad.
2339,The RADIX 2 HD can monitor battery voltages up to 12S using a built-in voltage divider. The board itself can be powered by battery voltages up to 8S (35 V) and there is a jumper to use the same pin for battery voltage monitoring and for powering the board.
2340,Powering the board with more than 8S (35 V) with the “PWR:VBAT” jumper soldered will permanently damage it. Refer to the above linked User Manual for more details.
2341,"In addition to voltage sensing, the board also has an input for an external current sensor."
2342,Parameters for use with a typical 4in1 ESC are already set by default. The value of the BATT_AMP_PERVLT may need to be changed to match your ESC:
2343,The default parameter settings are:
2344,BATT_VOLT_PIN 10
2345,BATT_CURR_PIN 3
2346,BATT_VOLT_MULT 17.6
2347,BATT_AMP_PERVLT 28.5
2348,"The RADIX 2 HD uses a proprietary bootloader which needs a firmware file in a custom file format. There are several ways of obtaining the firmware file, as explained below. Once you have obtained the file, copy it to the USB drive that appears when connecting the RADIX 2 HD to your computer when it is in bootloader mode (hold the BOOT button and release when connecting to USB). Once it finishes copying, safely remove the drive. At this point the RADIX 2 HD will reboot and run the ArduPilot firmware."
2349,"When using ArduPilot, it is necessary to have a microSD card inserted, without it the firmware won’t run."
2350,The easiest way to get firmware files for your RADIX 2 HD is to download them from the BrainFPV website. You can do so here.
2351,"Download the ELF file from the ArduPilot Firmware Server. Make sure you download the file for the “RADIX2HD” target. For example, the ELF file for ArduCopter is called “arducopter.elf”. At this time, only the 4.5 (“latest”) versions are available."
2352,"In order to use the ELF file with your RADIX 2 HD, it needs to be converted using the BrainFPV Firmware Packer. This utility is implemented in Python, so you will need a Python installation."
2353,"If you are using Linux, use your package manager to install Python 3. If you are using Windows, download the Python 3 installer from the Python Website and run it. When installing, make sure to select “Add Python to PATH”, so you will be able to use Python from the Windows Command Prompt."
2354,"After installing Python, start the Command Prompt and install the BrainFPV Firmware Packer using the following command:"
2355,"After installing it, you can use the following command to convert the “arducopter.elf” (or other vehicle elf file) file to a “arducopter.bin” file that can be used with the RADIX 2 HD:"
2356,"If you have a working ArduPilot build environment, you can compile the firmware yourself and then convert it to the format needed by the BrainFPV bootloader. You will also need the BrainFPV Firmware Packer to do so. Install it using the “pip install” command shown above."
2357,"For Copter, build the firmware as follows:"
2358,"other vehicles can be built, but the RADIX2HD is targeted primarily for copter applications. Then use the firmware packer script to create the firmware file that can be used with the BrainFPV bootloader:"
2359,"To use it, copy the resulting arducopter_{VERSION}_brainfpv.bin to the USB drive that appears when the RADIX 2 HD is in bootloader mode."
2360,"The CBUnmanned H743 Stamp is a flight controller loosely based on the FMUv6 standards & is designed for low volume OEMs as a drop in way to add ArduPilot to their custom hardware builds. It is a part of CBUnmanned’s wider “Stamp” Eco-System , which brings together all the typical avionics hardware into a neat custom carrier PCB. Mounting footprints and symbols are available along with examples of basic usage on the  Wiki."
2361,Class leading H7 SOC.
2362,Triple IMU sensors for extra redundancy.
2363,Based on the FMU-V6 standards.
2364,Micro SD Card for Logging/LUA Scripting.
2365,Direct solder mounting or optional 1.27mm header.
2366,x1 Ethernet and x2 CAN for easy integration with the next generation of UAV accessories.
2367,"All complicated/supporting circuitry is on-board, just power with 5v."
2368,Just 22mm x 24.25mm & 1.9g.
2369,STM32H743IIK6 microcontroller
2370,480MHz
2371,2Mb Flash
2372,1Mb RAM
2373,x2 Ivensense ICM-42688 IMU
2374,x1 Ivensense ICM-42670 IMU
2375,x1 Infineon DPS310 Barometer
2376,x1 Bosch BMM150 Magnetometer
2377,5v Main Power in
2378,x6 Independent Power Regulators
2379,x2 ADC Inputs for Voltage and Current Sense
2380,x1 MicroSD card slot
2381,"x8 UARTs inc RC, x3 with flow control"
2382,x10 PWM outputs
2383,x2 I2C
2384,x2 CAN
2385,x1 External SPI
2386,x1 Ethernet
2387,External Buzzer
2388,External Safety Switch
2389,External USB connectors
2390,SERIAL1 -> USART1
2391,"SERIAL2 -> USART2    (With RTS/CTS, DMA-enabled)"
2392,"SERIAL3 -> USART3    (GPS1, DMA-enabled)"
2393,"SERIAL4 -> UART4     (GPS2, DMA-enabled)"
2394,"SERIAL5 -> UART5     (With RTS/CTS, DMA-enabled)"
2395,"SERIAL6 -> USART6    (RCIN / IO coprocessor if fitted, DMA-enabled)"
2396,"SERIAL7 -> UART7     (With RTS/CTS, DMA-enabled)"
2397,SERIAL8 -> UART8
2398,"RC input is configured on the USART 6 Rx Pin. This pin allows all unidirectional RC protocols supported by ArduPilot. PPM is NOT supported. USART 6 Tx is available for use with bi-directional protocols, such as CRSF/ELRS."
2399,"An optional IOMCU can be connected to this serial port, but a compatible custom build of the firmware would be required."
2400,"2 CAN buses are available, each with a built in 120 ohm termination resistors."
2401,I2C 3 - External With internal 2.2k Pull Up.
2402,I2C 4 - External With internal 2.2k Pull Up.
2403,SPI 4 is available for use with external sensors alongside a Chip Select and Data Ready pin using custom built firwmare.
2404,The Stamp supports up to 10 PWM outputs with D-Shot. The PWM outputs are in 3 groups:
2405,PWM 1 - 4 in group 1 (Timer 5)
2406,PWM 5 - 8 in group 2 (Timer 4)
2407,PWM 9 & 10 in group 3 (Timer 2)
2408,Channels within the same group need to use the same output rate. If any channel in a group uses D-Shot then all channels in the group need to use D-Shot. BiDirectional DShot available on the first 8 outputs.
2409,The board has two ADC input channels for Voltage (0-3.3v) and Current (0-3.3v) measurement. Settings are dependent on the external hardware used.
2410,"Ethernet is available on 4 output pads and has internal magnetics supporting direct connection to external equipment, no need for a large RJ45 connector."
